timestamp,frame_id,visitor_id,position_x,position_y,heading_angle,area_id,dwell_time,is_cluster,event_type
2026-02-07T00:42:45.313558Z,15,1,881.4842529296875,630.9266357421875,134.51280064605677,区域4,0.6,False,OVERTIME
2026-02-07T00:42:45.313558Z,15,2,1029.93017578125,708.8203735351562,85.3426396824719,,0.0,False,STAY
2026-02-07T00:42:45.313558Z,15,3,1160.092529296875,619.4290771484375,68.00225934213124,区域4,0.6,False,OVERTIME
2026-02-07T00:42:45.313558Z,15,5,954.204345703125,504.9766845703125,20.69757327010346,区域4,0.12,False,OVERTIME
2026-02-07T00:42:45.313558Z,15,6,953.3206787109375,537.2410888671875,296.8198111289378,区域4,0.08,False,OVERTIME
2026-02-07T00:42:45.408052Z,16,1,879.23779296875,632.4050903320312,146.65003020236387,区域4,0.64,False,OVERTIME
2026-02-07T00:42:45.408052Z,16,2,1030.1961669921875,710.0971069335938,78.23149230748625,,0.0,False,STAY
2026-02-07T00:42:45.408052Z,16,3,1160.046142578125,618.2532958984375,267.74074845367363,区域4,0.64,False,OVERTIME
2026-02-07T00:42:45.408052Z,16,5,956.0848999023438,505.5997009277344,18.3297248392506,区域4,0.16,False,OVERTIME
2026-02-07T00:42:45.408052Z,16,8,633.921142578125,521.9485473632812,,区域3,0.04,False,ENTER
2026-02-07T00:42:45.499564Z,17,1,876.32177734375,632.2085571289062,183.85578153165113,区域4,0.68,False,OVERTIME
2026-02-07T00:42:45.499564Z,17,2,1031.694580078125,708.8248901367188,319.66731896284335,,0.0,False,STAY
2026-02-07T00:42:45.499564Z,17,3,1161.12548828125,617.4019775390625,321.73589868477313,区域4,0.68,False,OVERTIME
2026-02-07T00:42:45.499564Z,17,5,957.37890625,505.6044921875,0.2121455656754085,区域4,0.2,False,OVERTIME
2026-02-07T00:42:45.499564Z,17,8,634.395751953125,521.8621826171875,349.68672443940795,区域3,0.08,False,OVERTIME
2026-02-07T00:42:45.578079Z,18,1,874.0611572265625,631.1575927734375,204.93375951735996,区域4,0.72,False,OVERTIME
2026-02-07T00:42:45.578079Z,18,2,1032.74755859375,708.2728881835938,332.33516493335026,,0.0,False,STAY
2026-02-07T00:42:45.578079Z,18,3,1162.38427734375,618.5128173828125,41.42734074010281,区域4,0.72,False,OVERTIME
2026-02-07T00:42:45.578079Z,18,5,957.7950439453125,505.23980712890625,318.77007845733687,区域4,0.24,False,OVERTIME
2026-02-07T00:42:45.578079Z,18,8,634.1663818359375,522.3447265625,115.42338553527743,区域3,0.12,False,OVERTIME
2026-02-07T00:42:45.670346Z,19,1,872.5338134765625,629.5330810546875,226.7658017059809,区域4,0.76,False,OVERTIME
2026-02-07T00:42:45.670346Z,19,2,1033.84423828125,706.9879150390625,310.479598636332,,0.0,False,STAY
2026-02-07T00:42:45.670346Z,19,3,1163.7109375,619.05419921875,22.199328214505208,区域4,0.76,False,OVERTIME
2026-02-07T00:42:45.670346Z,19,5,958.3927001953125,515.63525390625,86.70956644657389,区域4,0.28,False,OVERTIME
2026-02-07T00:42:45.670346Z,19,8,634.0546875,522.647705078125,110.23662601567202,区域3,0.16,False,OVERTIME
2026-02-07T00:42:45.670346Z,19,6,953.9743041992188,552.66748046875,87.57379457099115,区域4,0.12,False,OVERTIME
2026-02-07T00:42:45.763402Z,20,1,872.8603515625,629.0122680664062,302.086791474541,区域4,0.8,False,OVERTIME
2026-02-07T00:42:45.763402Z,20,2,1034.709228515625,705.7044067382812,303.97707354726634,,0.0,False,STAY
2026-02-07T00:42:45.763402Z,20,3,1164.52099609375,619.546875,31.307871190340634,区域4,0.8,False,OVERTIME
2026-02-07T00:42:45.763402Z,20,5,959.1132202148438,529.0010986328125,86.91431128883312,区域4,0.32,False,OVERTIME
2026-02-07T00:42:45.763402Z,20,8,633.326416015625,523.77294921875,122.91142781181621,区域3,0.2,False,OVERTIME
2026-02-07T00:42:45.857452Z,21,1,872.7899780273438,628.8822631835938,241.5726717327098,区域4,0.84,False,OVERTIME
2026-02-07T00:42:45.857452Z,21,2,1035.443603515625,705.9567260742188,18.961889929514232,,0.0,False,STAY
2026-02-07T00:42:45.857452Z,21,3,1165.520263671875,619.5123901367188,358.023499058577,区域4,0.84,False,OVERTIME
2026-02-07T00:42:45.857452Z,21,8,633.1599731445312,525.2311401367188,96.51175281521529,区域3,0.24,False,OVERTIME
2026-02-07T00:42:45.857452Z,21,6,953.4872436523438,553.2053833007812,132.16022767174738,区域4,0.16,False,OVERTIME
2026-02-07T00:42:45.949810Z,22,1,873.04638671875,629.1509399414062,46.338411816616784,区域4,0.88,False,OVERTIME
2026-02-07T00:42:45.949810Z,22,2,1036.5738525390625,706.4541625976562,23.75488606095559,,0.0,False,STAY
2026-02-07T00:42:45.949810Z,22,3,1165.995849609375,619.7362060546875,25.202185989965304,区域4,0.88,False,OVERTIME
2026-02-07T00:42:45.949810Z,22,8,632.933837890625,525.7777709960938,112.47434870540732,区域3,0.28,False,OVERTIME
2026-02-07T00:42:45.949810Z,22,5,961.389404296875,527.1000366210938,320.1314703539781,区域4,0.36,False,OVERTIME
2026-02-07T00:42:46.027576Z,23,1,869.1297607421875,630.9981079101562,154.75039208828656,区域4,0.92,False,OVERTIME
2026-02-07T00:42:46.027576Z,23,2,1045.3094482421875,707.8629150390625,9.160975143621071,,0.0,False,STAY
2026-02-07T00:42:46.027576Z,23,3,1166.747802734375,619.9908447265625,18.70796953155474,区域4,0.92,False,OVERTIME
2026-02-07T00:42:46.027576Z,23,8,632.4984130859375,526.2008056640625,135.82689198127204,区域3,0.32,False,OVERTIME
2026-02-07T00:42:46.027576Z,23,5,961.8084716796875,529.1700439453125,78.55530460437771,区域4,0.4,False,OVERTIME
2026-02-07T00:42:46.105338Z,24,1,864.8712158203125,632.2843017578125,163.19428712794019,区域4,0.96,False,OVERTIME
2026-02-07T00:42:46.105338Z,24,2,1053.9952392578125,707.7578125,359.3067254319107,,0.0,False,STAY
2026-02-07T00:42:46.105338Z,24,3,1167.3309326171875,619.4630126953125,317.8495313931584,区域4,0.96,False,OVERTIME
2026-02-07T00:42:46.105338Z,24,8,632.623291015625,526.3823852539062,55.482487003352745,区域3,0.36,False,OVERTIME
2026-02-07T00:42:46.105338Z,24,5,962.745849609375,539.2423095703125,84.68306882839083,区域4,0.44,False,OVERTIME
2026-02-07T00:42:46.200452Z,25,1,860.0845336914062,632.9179077148438,172.45967847616177,区域4,1.0,False,OVERTIME
2026-02-07T00:42:46.200452Z,25,2,1065.0263671875,707.8464965820312,0.46061601099606875,,0.0,False,STAY
2026-02-07T00:42:46.200452Z,25,3,1169.679931640625,619.169189453125,352.8702197216577,区域4,1.0,False,OVERTIME
2026-02-07T00:42:46.200452Z,25,8,632.8156127929688,526.2943725585938,335.4096280080833,区域3,0.4,False,OVERTIME
2026-02-07T00:42:46.200452Z,25,5,963.0106201171875,541.5587768554688,83.47943186752522,区域4,0.48,False,OVERTIME
2026-02-07T00:42:46.293352Z,26,1,856.1187744140625,633.6196899414062,169.96480761144952,区域4,1.04,False,OVERTIME
2026-02-07T00:42:46.293352Z,26,2,1076.427734375,707.7864990234375,359.6984944786728,,0.0,False,STAY
2026-02-07T00:42:46.293352Z,26,3,1173.73046875,619.1368408203125,359.54243087267025,区域4,1.04,False,OVERTIME
2026-02-07T00:42:46.293352Z,26,8,631.3797607421875,527.399169921875,142.42399347942649,区域3,0.44,False,OVERTIME
2026-02-07T00:42:46.293352Z,26,5,963.3616943359375,545.4024047851562,84.78112589198501,区域4,0.52,False,OVERTIME
2026-02-07T00:42:46.371673Z,27,1,851.7938842773438,633.1180419921875,186.61622408024215,区域4,1.08,False,OVERTIME
2026-02-07T00:42:46.371673Z,27,2,1084.8128662109375,707.8714599609375,0.5805199800495765,,0.0,False,STAY
2026-02-07T00:42:46.371673Z,27,3,1178.147705078125,618.25,348.647749122706,区域4,1.08,False,OVERTIME
2026-02-07T00:42:46.371673Z,27,8,630.7760009765625,528.1670532226562,128.17673095099616,区域3,0.48,False,OVERTIME
2026-02-07T00:42:46.371673Z,27,5,963.6185302734375,547.59033203125,83.30481601382512,区域4,0.56,False,OVERTIME
2026-02-07T00:42:46.447955Z,28,1,849.1971435546875,632.4799194335938,193.80628129506778,区域4,1.12,False,OVERTIME
2026-02-07T00:42:46.447955Z,28,2,1089.3944091796875,708.2177734375,4.32270066305377,,0.0,False,STAY
2026-02-07T00:42:46.447955Z,28,3,1180.640625,618.4492797851562,4.570408678422312,区域4,1.12,False,OVERTIME
2026-02-07T00:42:46.447955Z,28,8,630.5848388671875,528.6517333984375,111.52471075093577,区域3,0.52,False,OVERTIME
2026-02-07T00:42:46.526221Z,29,1,847.5660400390625,632.655517578125,173.85542853803258,区域4,1.16,False,OVERTIME
2026-02-07T00:42:46.526221Z,29,2,1092.992431640625,708.4094848632812,3.0499749615257876,,0.0,False,STAY
2026-02-07T00:42:46.526221Z,29,3,1182.624267578125,618.915283203125,13.220374411763498,,0.0,False,LEAVE
2026-02-07T00:42:46.526221Z,29,8,630.424072265625,528.9686889648438,116.89509233951519,区域3,0.56,False,OVERTIME
2026-02-07T00:42:46.526221Z,29,5,966.66796875,552.8048095703125,59.68080570966852,区域4,0.6,False,OVERTIME
2026-02-07T00:42:46.618465Z,30,1,845.7739868164062,633.57763671875,152.7714556397855,区域4,1.2,False,OVERTIME
2026-02-07T00:42:46.618465Z,30,2,1095.5592041015625,708.3121948242188,357.82932009003696,,0.0,False,STAY
2026-02-07T00:42:46.618465Z,30,3,1184.20458984375,618.345458984375,340.1719792058825,区域5,0.04,False,ENTER
2026-02-07T00:42:46.618465Z,30,8,630.2529296875,529.0249633789062,161.7983089007737,区域3,0.6,False,OVERTIME
2026-02-07T00:42:46.618465Z,30,5,967.1570434570312,554.8297119140625,76.4214061876431,区域4,0.64,False,OVERTIME
2026-02-07T00:42:46.696163Z,31,1,845.2793579101562,634.1954345703125,128.681891274513,区域4,1.24,False,OVERTIME
2026-02-07T00:42:46.696163Z,31,2,1097.1121826171875,708.6289672851562,11.528885146080109,,0.0,False,STAY
2026-02-07T00:42:46.696163Z,31,3,1188.3170166015625,618.9295654296875,8.083905308268818,区域5,0.08,False,OVERTIME
2026-02-07T00:42:46.696163Z,31,8,630.0502319335938,528.9144897460938,208.59111564626994,区域3,0.64,False,OVERTIME
2026-02-07T00:42:46.696163Z,31,5,967.5479125976562,554.7451782226562,347.79652820388105,区域4,0.68,False,OVERTIME
2026-02-07T00:42:46.773871Z,32,1,844.9007568359375,634.966064453125,116.16432423503706,区域4,1.28,False,OVERTIME
2026-02-07T00:42:46.773871Z,32,2,1097.236083984375,709.7739868164062,83.82411360320371,,0.0,False,STAY
2026-02-07T00:42:46.773871Z,32,3,1192.73583984375,619.9974975585938,13.586601852886242,区域5,0.12,False,OVERTIME
2026-02-07T00:42:46.773871Z,32,8,630.45263671875,528.8053588867188,344.8265358377551,区域3,0.68,False,OVERTIME
2026-02-07T00:42:46.773871Z,32,5,968.14697265625,555.970458984375,63.94522497174884,区域4,0.72,False,OVERTIME
2026-02-07T00:42:46.851502Z,33,1,843.1807861328125,635.5513305664062,161.20775229360828,区域4,1.32,False,OVERTIME
2026-02-07T00:42:46.851502Z,33,2,1096.889404296875,710.572265625,113.47453335527676,,0.0,False,STAY
2026-02-07T00:42:46.851502Z,33,3,1200.62451171875,620.2836303710938,2.077284871362293,区域5,0.16,False,OVERTIME
2026-02-07T00:42:46.851502Z,33,8,630.697998046875,528.6724853515625,331.5625814240578,区域3,0.72,False,OVERTIME
2026-02-07T00:42:46.851502Z,33,5,969.584228515625,557.8536376953125,52.648859829179756,区域4,0.76,False,OVERTIME
2026-02-07T00:42:46.929255Z,34,1,842.4445190429688,635.794921875,161.69338894542537,区域4,1.36,False,OVERTIME
2026-02-07T00:42:46.929255Z,34,2,1096.3489990234375,710.6763916015625,169.09383308329822,,0.0,False,STAY
2026-02-07T00:42:46.929255Z,34,3,1206.664306640625,620.5612182617188,2.631451976023221,区域5,0.2,False,OVERTIME
2026-02-07T00:42:46.929255Z,34,8,630.7772827148438,528.033203125,277.0698019024186,区域3,0.76,False,OVERTIME
2026-02-07T00:42:46.929255Z,34,5,971.763916015625,559.2449340820312,32.550124762650064,区域4,0.8,False,OVERTIME
2026-02-07T00:42:47.006744Z,35,1,842.5740966796875,636.388427734375,77.6841101749141,区域4,1.4,False,OVERTIME
2026-02-07T00:42:47.006744Z,35,2,1096.625244140625,709.457763671875,282.7722615498977,,0.0,False,STAY
2026-02-07T00:42:47.006744Z,35,3,1210.06201171875,621.0057983398438,7.454639270684331,区域5,0.24,False,OVERTIME
2026-02-07T00:42:47.006744Z,35,8,630.820556640625,527.819580078125,281.4515275549817,区域3,0.8,False,OVERTIME
2026-02-07T00:42:47.006744Z,35,5,972.7207641601562,558.9133911132812,340.88906158643596,区域4,0.84,False,OVERTIME
2026-02-07T00:42:47.099932Z,36,1,842.5513916015625,637.732177734375,90.96802334335814,区域4,1.44,False,OVERTIME
2026-02-07T00:42:47.099932Z,36,2,1097.212646484375,706.8600463867188,282.74158459061556,,0.0,False,STAY
2026-02-07T00:42:47.099932Z,36,3,1211.88916015625,622.137451171875,31.772195072888415,区域5,0.28,False,OVERTIME
2026-02-07T00:42:47.099932Z,36,8,630.783203125,527.1666259765625,266.7258515309246,区域3,0.84,False,OVERTIME
2026-02-07T00:42:47.099932Z,36,5,973.5987548828125,557.9957885742188,313.73622725414486,区域4,0.88,False,OVERTIME
2026-02-07T00:42:47.179846Z,37,1,843.2408447265625,639.19921875,64.8282717576842,区域4,1.48,False,OVERTIME
2026-02-07T00:42:47.179846Z,37,2,1097.8436279296875,708.6102294921875,70.17459510516535,,0.0,False,STAY
2026-02-07T00:42:47.179846Z,37,3,1213.1123046875,622.3951416015625,11.897015066918927,区域5,0.32,False,OVERTIME
2026-02-07T00:42:47.179846Z,37,8,630.86669921875,527.09912109375,321.04516992040493,区域3,0.88,False,OVERTIME
2026-02-07T00:42:47.179846Z,37,5,973.23291015625,555.0057373046875,263.0243043168805,区域4,0.92,False,OVERTIME
2026-02-07T00:42:47.271664Z,38,1,842.431884765625,640.2835693359375,126.7241071729248,区域4,1.52,False,OVERTIME
2026-02-07T00:42:47.271664Z,38,2,1098.6201171875,705.8514404296875,285.7197967367418,,0.0,False,STAY
2026-02-07T00:42:47.271664Z,38,3,1213.4716796875,621.7232666015625,298.14160123226173,区域5,0.36,False,OVERTIME
2026-02-07T00:42:47.271664Z,38,8,631.934814453125,526.6909790039062,339.0874290817655,区域3,0.92,False,OVERTIME
2026-02-07T00:42:47.271664Z,38,5,975.3067626953125,554.261962890625,340.269941343978,区域4,0.96,False,OVERTIME
2026-02-07T00:42:47.348979Z,39,1,844.4114990234375,640.9117431640625,17.605343212157962,区域4,1.56,False,OVERTIME
2026-02-07T00:42:47.348979Z,39,2,1100.7081298828125,705.137451171875,341.12204106800755,,0.0,False,STAY
2026-02-07T00:42:47.348979Z,39,3,1213.608154296875,620.67578125,277.4231297605859,区域5,0.4,False,OVERTIME
2026-02-07T00:42:47.348979Z,39,8,632.2725830078125,526.3997192382812,319.2286129957945,区域3,0.96,False,OVERTIME
2026-02-07T00:42:47.348979Z,39,5,976.7767333984375,553.175048828125,323.52033199797097,区域4,1.0,False,OVERTIME
2026-02-07T00:42:47.426749Z,40,1,845.6002807617188,642.065185546875,44.135589854044525,区域4,1.6,False,OVERTIME
2026-02-07T00:42:47.426749Z,40,2,1103.6385498046875,707.7422485351562,41.633317123247096,,0.0,False,STAY
2026-02-07T00:42:47.426749Z,40,3,1213.8505859375,620.2407836914062,299.13167776525273,区域5,0.44,False,OVERTIME
2026-02-07T00:42:47.426749Z,40,8,632.9031982421875,524.627197265625,289.5841790001332,区域3,1.0,False,OVERTIME
2026-02-07T00:42:47.426749Z,40,5,978.0242919921875,552.4780883789062,330.80967654678125,区域4,1.04,False,OVERTIME
2026-02-07T00:42:47.504687Z,41,1,845.9356079101562,642.353515625,40.69049491228967,区域4,1.64,False,OVERTIME
2026-02-07T00:42:47.504687Z,41,2,1106.3145751953125,707.788818359375,0.9969954237667004,,0.0,False,STAY
2026-02-07T00:42:47.504687Z,41,3,1214.751220703125,619.4503784179688,318.72951682569396,区域5,0.48,False,OVERTIME
2026-02-07T00:42:47.504687Z,41,8,633.619873046875,522.7920532226562,291.33202832094867,区域3,1.04,False,OVERTIME
2026-02-07T00:42:47.504687Z,41,5,980.0517578125,552.120849609375,350.00707563562554,区域4,1.08,False,OVERTIME
2026-02-07T00:42:47.582473Z,42,1,846.3479614257812,642.0133056640625,320.4758549098004,区域4,1.68,False,OVERTIME
2026-02-07T00:42:47.582473Z,42,2,1107.6572265625,709.0831298828125,43.94979225777995,,0.0,False,STAY
2026-02-07T00:42:47.582473Z,42,3,1215.9954833984375,618.7118530273438,329.30897976371216,区域5,0.52,False,OVERTIME
2026-02-07T00:42:47.582473Z,42,8,633.80859375,521.7398071289062,280.16791548093533,区域3,1.08,False,OVERTIME
2026-02-07T00:42:47.582473Z,42,5,980.85498046875,552.324951171875,14.257303538053383,区域4,1.12,False,OVERTIME
2026-02-07T00:42:47.659929Z,43,1,846.3282470703125,641.2031860351562,268.6059756722012,区域4,1.72,False,OVERTIME
2026-02-07T00:42:47.659929Z,43,2,1108.831787109375,697.379638671875,275.73100579203293,,0.0,False,STAY
2026-02-07T00:42:47.659929Z,43,3,1217.240234375,618.2913818359375,341.33526662938647,区域5,0.56,False,OVERTIME
2026-02-07T00:42:47.659929Z,43,8,634.0230712890625,521.4257202148438,304.32762444193764,区域3,1.12,False,OVERTIME
2026-02-07T00:42:47.659929Z,43,5,982.2080688476562,551.8050537109375,338.98171533863496,区域4,1.16,False,OVERTIME
2026-02-07T00:42:47.737644Z,44,1,846.9161376953125,640.7974243164062,325.3865878306244,区域4,1.76,False,OVERTIME
2026-02-07T00:42:47.737644Z,44,2,1112.0128173828125,703.4199829101562,62.22733535608175,,0.0,False,STAY
2026-02-07T00:42:47.737644Z,44,3,1218.0277099609375,617.7620849609375,326.09322154924985,区域5,0.6,False,OVERTIME
2026-02-07T00:42:47.737644Z,44,8,634.22265625,521.7938842773438,61.53749123410327,区域3,1.16,False,OVERTIME
2026-02-07T00:42:47.737644Z,44,5,984.4124145507812,551.141845703125,343.25535661356525,区域4,1.2,False,OVERTIME
2026-02-07T00:42:47.816921Z,45,1,847.00634765625,640.7971801757812,359.8449373758369,区域4,1.8,False,OVERTIME
2026-02-07T00:42:47.816921Z,45,2,1115.6947021484375,711.94970703125,66.65239114250609,,0.0,False,STAY
2026-02-07T00:42:47.816921Z,45,3,1219.194091796875,617.384033203125,342.04127236814287,区域5,0.64,False,OVERTIME
2026-02-07T00:42:47.816921Z,45,8,634.421630859375,522.0638427734375,53.60769516223569,区域3,1.2,False,OVERTIME
2026-02-07T00:42:47.816921Z,45,5,987.9918823242188,551.2457275390625,1.6623478576855308,区域4,1.24,False,OVERTIME
2026-02-07T00:42:47.908731Z,46,1,848.451171875,640.4931640625,348.117319267173,区域4,1.84,False,OVERTIME
2026-02-07T00:42:47.908731Z,46,2,1119.4072265625,714.0858154296875,29.91521647887744,,0.0,False,STAY
2026-02-07T00:42:47.908731Z,46,3,1219.698486328125,617.5576782226562,18.996755770955666,区域5,0.68,False,OVERTIME
2026-02-07T00:42:47.908731Z,46,8,634.4769897460938,522.183349609375,65.14511716911754,区域3,1.24,False,OVERTIME
2026-02-07T00:42:47.908731Z,46,5,990.0589599609375,550.7664184570312,346.94510179013804,区域4,1.28,False,OVERTIME
2026-02-07T00:42:48.002543Z,47,1,848.4766845703125,640.3163452148438,278.21038338611726,区域4,1.88,False,OVERTIME
2026-02-07T00:42:48.002543Z,47,2,1127.4466552734375,717.8448486328125,25.059599534561055,,0.0,False,STAY
2026-02-07T00:42:48.002543Z,47,3,1221.306396484375,617.777099609375,7.77079511694955,区域5,0.72,False,OVERTIME
2026-02-07T00:42:48.002543Z,47,8,634.6005859375,522.3323974609375,50.333176135041896,区域3,1.28,False,OVERTIME
2026-02-07T00:42:48.002543Z,47,5,992.8162231445312,549.8212280273438,341.0782739459416,区域4,1.32,False,OVERTIME
2026-02-07T00:42:48.079352Z,48,1,847.7169189453125,640.2470703125,185.20978380941904,区域4,1.92,False,OVERTIME
2026-02-07T00:42:48.079352Z,48,2,1133.105224609375,717.5457763671875,356.97456220134774,,0.0,False,STAY
2026-02-07T00:42:48.079352Z,48,3,1222.397705078125,617.8858032226562,5.688383135533606,区域5,0.76,False,OVERTIME
2026-02-07T00:42:48.079352Z,48,8,634.732177734375,521.8036499023438,283.97553561732855,区域3,1.32,False,OVERTIME
2026-02-07T00:42:48.079352Z,48,5,993.9891357421875,548.62451171875,314.42446418601935,区域4,1.36,False,OVERTIME
2026-02-07T00:42:48.157129Z,49,1,845.7556762695312,639.5894775390625,198.5359900469451,区域4,1.96,False,OVERTIME
2026-02-07T00:42:48.157129Z,49,2,1140.661376953125,715.6226196289062,345.7205243234319,,0.0,False,STAY
2026-02-07T00:42:48.157129Z,49,3,1224.4990234375,618.0641479492188,4.851225843384999,区域5,0.8,False,OVERTIME
2026-02-07T00:42:48.157129Z,49,8,634.8739013671875,520.488037109375,276.14844479273233,区域3,1.36,False,OVERTIME
2026-02-07T00:42:48.157129Z,49,5,994.19873046875,548.4927978515625,327.8538559211112,区域4,1.4,False,OVERTIME
2026-02-07T00:42:48.236227Z,50,1,844.9027099609375,638.772705078125,223.75823089816265,区域4,2.0,False,OVERTIME
2026-02-07T00:42:48.236227Z,50,2,1149.735595703125,712.2041015625,339.3571713914054,,0.0,False,STAY
2026-02-07T00:42:48.236227Z,50,3,1228.5296630859375,618.2919311523438,3.2345111852727166,区域5,0.84,False,OVERTIME
2026-02-07T00:42:48.236227Z,50,8,634.7137451171875,519.5634765625,260.1725073088896,区域3,1.4,False,OVERTIME
2026-02-07T00:42:48.236227Z,50,5,995.6389770507812,548.266357421875,351.0649077498353,区域4,1.44,False,OVERTIME
2026-02-07T00:42:48.327521Z,51,1,843.8067626953125,637.760986328125,222.71151035443737,区域4,2.04,False,OVERTIME
2026-02-07T00:42:48.327521Z,51,2,1155.50732421875,711.12744140625,349.4334714308093,,0.0,False,STAY
2026-02-07T00:42:48.327521Z,51,3,1230.883544921875,617.6632080078125,345.0453758199045,区域5,0.88,False,OVERTIME
